Time_sec,ECG_mV
4.9258,27.976
4.9297,28.026
4.9336,28.017
4.9375,28.009
4.9414,28.009
4.9453,28.024
4.9492,28.023
4.9531,28.011
4.957,28.023
4.9609,28.001
4.9648,27.985
4.9688,27.991
4.9727,28.004
4.9766,27.981
4.9805,27.959
4.9844,27.997
4.9883,28.036
4.9922,28.183
4.9961,28.444
5,28.822
5.0039,29.205
5.0078,29.272
5.0117,29.261
5.0156,29.075
5.0195,28.678
5.0234,28.299
5.0273,27.932
5.0313,27.673
5.0352,27.591
5.0391,27.524
5.043,27.592
5.0469,27.758
5.0508,27.891
5.0547,28.022
5.0586,28.088
5.0625,28.102
5.0664,28.117
5.0703,28.099
5.0742,28.113
5.0781,28.103
5.082,28.102
5.0859,28.113
5.0898,28.097
5.0938,28.108
5.0977,28.129
5.1016,28.13
5.1055,28.141
5.1094,28.141
5.1133,28.147
5.1172,28.158
5.1211,28.162
5.125,28.165
5.1289,28.152
5.1328,28.153
5.1367,28.165
5.1406,28.148
5.1445,28.174
5.1484,28.191
5.1523,28.197
5.1563,28.204
5.1602,28.171
5.1641,28.181
5.168,28.215
5.1719,28.197
5.1758,28.237
5.1797,28.25
5.1836,28.262
5.1875,28.292
5.1914,28.297
5.1953,28.277
5.1992,28.313
5.2031,28.36
5.207,28.401
5.2109,28.424
5.2148,28.424
5.2188,28.456
5.2227,28.454
5.2266,28.463
5.2305,28.477
5.2344,28.507
5.2383,28.541
5.2422,28.555
5.2461,28.541
5.25,28.554
5.2539,28.618
5.2578,28.61
5.2617,28.597
5.2656,28.619
5.2695,28.657
5.2734,28.64
5.2773,28.646
5.2813,28.58
5.2852,28.575
5.2891,28.562
5.293,28.516
5.2969,28.486
5.3008,28.451
5.3047,28.408
5.3086,28.305
5.3125,28.233
5.3164,28.201
5.3203,28.135
5.3242,28.135
5.3281,28.126
5.332,28.094
5.3359,28.087
5.3398,28.074
5.3438,28.052
5.3477,28.044
5.3516,28.028
5.3555,28.036
5.3594,28.056
5.3633,28.089
5.3672,28.114
5.3711,28.109
5.375,28.068
5.3789,28.073
5.3828,28.045
5.3867,28.057
5.3906,28.019
5.3945,28.003
5.3984,28.002
5.4023,28.019
5.4063,28.012
5.4102,27.995
5.4141,28.027
5.418,28.064
5.4219,28.05
5.4258,28.061
5.4297,28.069
5.4336,28.073
5.4375,28.096
5.4414,28.093
5.4453,28.089
5.4492,28.096
5.4531,28.078
5.457,28.062
5.4609,28.053
5.4648,28.052
5.4688,28.054
5.4727,28.057
5.4766,28.045
5.4805,28.022
5.4844,28.042
5.4883,27.993
5.4922,28.025
5.4961,28.072
5.5,28.12
5.5039,28.13
5.5078,28.108
5.5117,28.077
5.5156,28.062
5.5195,28.049
5.5234,28.052
5.5273,28.057
5.5313,28.059
5.5352,28.032
5.5391,27.993
5.543,28.021
5.5469,28.055
5.5508,28.073
5.5547,28.072
5.5586,28.054
5.5625,28.029
5.5664,28.023
5.5703,28.055
5.5742,28.039
5.5781,28.051
5.582,28.05
5.5859,28.04
5.5898,28.038
5.5938,28.023
5.5977,28.024
5.6016,28.038
5.6055,28.032
5.6094,28.014
5.6133,28.019
5.6172,28.033
5.6211,28.027
5.625,28.02
5.6289,28.028
5.6328,28.02
5.6367,28.015
5.6406,27.995
5.6445,27.976
5.6484,28.005
5.6523,28.013
5.6563,28.014
5.6602,28.015
5.6641,28.046
5.668,28.048
5.6719,28.03
5.6758,28.033
5.6797,28.036
5.6836,28.034
5.6875,28.021
5.6914,28.012
5.6953,27.999
5.6992,28
5.7031,27.976
5.707,27.979
5.7109,27.987
5.7148,27.979
5.7188,28.011
5.7227,28.03
5.7266,28.024
5.7305,28.004
5.7344,28.009
5.7383,28.031
5.7422,28.023
5.7461,28.005
5.75,28.016
5.7539,28.01
5.7578,27.99
5.7617,27.997
5.7656,28.007
5.7695,28.007
5.7734,28.011
5.7773,28.002
5.7813,27.987
5.7852,27.95
5.7891,27.921
5.793,27.957
5.7969,28.033
5.8008,28.045
5.8047,28.041
5.8086,28.038
5.8125,28.031
5.8164,28.051
5.8203,28.067
5.8242,28.096
5.8281,28.117
5.832,28.096
5.8359,28.093
5.8398,28.093
5.8438,28.087
5.8477,28.101
5.8516,28.141
5.8555,28.186
5.8594,28.206
5.8633,28.187
5.8672,28.178
5.8711,28.143
5.875,28.086
5.8789,28.085
5.8828,28.116
5.8867,28.11
5.8906,28.11
5.8945,28.082
5.8984,28.051
5.9023,28.036
5.9063,28.045
5.9102,28.05
5.9141,28.052
5.918,28.076
5.9219,28.046
5.9258,28.013
5.9297,28.026
5.9336,28.018
5.9375,28.024
5.9414,28.057
5.9453,28.056
5.9492,28.066
5.9531,28.096
5.957,28.101
5.9609,28.111
5.9648,28.093
5.9688,28.094
5.9727,28.085
5.9766,28.1
5.9805,28.088
5.9844,28.071
5.9883,28.081
5.9922,28.091
5.9961,28.08
6,28.021
6.0039,28.061
6.0078,28.101
6.0117,28.19
6.0156,28.341
6.0195,28.587
6.0234,28.726
6.0273,29.098
6.0313,29.193
6.0352,29.129
6.0391,28.822
6.043,28.347
6.0469,27.998
6.0508,27.662
6.0547,27.47
6.0586,27.426
6.0625,27.461
6.0664,27.574
6.0703,27.64
6.0742,27.819
6.0781,27.937
6.082,28.02
6.0859,28.024
6.0898,27.984
6.0938,27.984
6.0977,28.013
6.1016,28.092
6.1055,28.109
6.1094,28.06
6.1133,28.122
6.1172,28.151
6.1211,28.166
6.125,28.214
6.1289,28.238
6.1328,28.254
6.1367,28.292
6.1406,28.342
6.1445,28.321
6.1484,28.336
6.1523,28.326
6.1563,28.267
6.1602,28.277
6.1641,28.346
6.168,28.378
6.1719,28.421
6.1758,28.382
6.1797,28.311
6.1836,28.321
6.1875,28.356
6.1914,28.317
6.1953,28.244
6.1992,28.265
6.2031,28.283
6.207,28.292
6.2109,28.243
6.2148,28.221
6.2188,28.137
6.2227,28.12
6.2266,28.07
6.2305,28.091
6.2344,28.096
6.2383,28.259
6.2422,28.22
6.2461,28.184
6.25,28.158
6.2539,28.175
6.2578,28.173
6.2617,28.121
6.2656,28.156
6.2695,28.139
6.2734,28.185
6.2773,28.163
6.2813,28.103
6.2852,28.146
6.2891,28.158
6.293,28.167
6.2969,28.109
6.3008,28.057
6.3047,28.085
6.3086,28.085
6.3125,28.089
6.3164,28.035
6.3203,28.024
6.3242,27.905
6.3281,27.828
6.332,27.808
6.3359,27.711
6.3398,27.653
6.3438,27.546
6.3477,27.476
6.3516,27.498
6.3555,27.408
6.3594,27.355
6.3633,27.356
6.3672,27.31
6.3711,27.285
6.375,27.256
6.3789,27.22
6.3828,27.208
6.3867,27.224
6.3906,27.264
6.3945,27.26
6.3984,27.271
6.4023,27.356
6.4063,27.395
6.4102,27.42
6.4141,27.422
6.418,27.448
6.4219,27.514
6.4258,27.531
6.4297,27.512
6.4336,27.481
6.4375,27.481
6.4414,27.436
6.4453,27.485
6.4492,27.495
6.4531,27.508
6.457,27.521
6.4609,27.508
6.4648,27.535
6.4688,27.546
6.4727,27.558
6.4766,27.509
6.4805,27.54
6.4844,27.535
6.4883,27.572
6.4922,27.617
6.4961,27.652
6.5,27.632
6.5039,27.597
6.5078,27.618
6.5117,27.637
6.5156,27.648
6.5195,27.668
6.5234,27.676
6.5273,27.672
6.5313,27.669
6.5352,27.684
6.5391,27.701
6.543,27.761
6.5469,27.725
6.5508,27.749
6.5547,27.706
6.5586,27.711
6.5625,27.699
6.5664,27.715
6.5703,27.804
6.5742,27.796
6.5781,27.788
6.582,27.764
6.5859,27.75
6.5898,27.817
6.5938,27.817
6.5977,27.799
6.6016,27.771
6.6055,27.771
6.6094,27.78
6.6133,27.789
6.6172,27.816
6.6211,27.804
6.625,27.81
6.6289,27.882
6.6328,27.849
6.6367,27.86
6.6406,27.893
6.6445,27.876
6.6484,27.919
6.6523,27.878
6.6563,27.912
6.6602,27.869
6.6641,27.854
6.668,27.879
6.6719,27.885
6.6758,27.881
6.6797,27.878
6.6836,27.848
6.6875,27.867
6.6914,27.845
6.6953,27.856
6.6992,27.843
6.7031,27.785
6.707,27.885
6.7109,27.884
6.7148,27.849
6.7188,27.853
6.7227,27.852
6.7266,27.817
6.7305,27.88
6.7344,27.81
6.7383,27.829
6.7422,27.828
6.7461,27.847
6.75,27.848
6.7539,27.858
6.7578,27.818
6.7617,27.832
6.7656,27.86
6.7695,27.847
6.7734,27.805
6.7773,27.782
6.7813,27.792
6.7852,27.798
6.7891,27.783
6.793,27.79
6.7969,27.796
6.8008,27.833
6.8047,27.86
6.8086,27.836
6.8125,27.855
6.8164,27.891
6.8203,27.888
6.8242,27.876
6.8281,27.858
6.832,27.856
6.8359,27.876
6.8398,27.891
6.8438,27.909
6.8477,27.894
6.8516,27.915
6.8555,27.855
6.8594,27.882
6.8633,27.917
6.8672,27.918
6.8711,27.958
6.875,27.966
6.8789,27.928
6.8828,27.914
6.8867,27.923
6.8906,27.927
6.8945,27.931
6.8984,27.932
6.9023,27.932
6.9063,27.924
6.9102,27.866
6.9141,27.855
6.918,27.848
6.9219,27.824
6.9258,27.839
6.9297,27.885
6.9336,27.871
6.9375,27.86
6.9414,27.836
6.9453,27.803
6.9492,27.774
6.9531,27.782
6.957,27.782
6.9609,27.824
6.9648,27.813
6.9688,27.773
6.9727,27.718
6.9766,27.72
6.9805,27.737
6.9844,27.741
6.9883,27.738
6.9922,27.754
6.9961,27.712
7,27.692
7.0039,27.732
7.0078,27.734
7.0117,27.729
7.0156,27.724
7.0195,27.748
7.0234,27.743
7.0273,27.826
7.0313,27.981
7.0352,28.33
7.0391,28.569
7.043,28.911
7.0469,29.014
7.0508,28.976
7.0547,28.67
7.0586,28.185
7.0625,27.814
7.0664,27.514
7.0703,27.415
7.0742,27.343
7.0781,27.353
7.082,27.431
7.0859,27.508
7.0898,27.61
7.0938,27.695
7.0977,27.729
7.1016,27.756
7.1055,27.852
7.1094,27.874
7.1133,27.894
7.1172,27.869
7.1211,27.875
7.125,27.866
7.1289,27.864
7.1328,27.83
7.1367,27.894
7.1406,27.876
7.1445,27.862
7.1484,27.85
7.1523,27.884
7.1563,27.86
7.1602,27.906
7.1641,27.983
7.168,27.984
7.1719,27.976
7.1758,28.005
7.1797,27.985
7.1836,27.983
7.1875,27.992
7.1914,27.979
7.1953,27.976
7.1992,28.038
7.2031,28.085
7.207,28.09
7.2109,28.11
7.2148,28.106
7.2188,28.118
7.2227,28.14
7.2266,28.091
7.2305,28.11
7.2344,28.141
7.2383,28.191
7.2422,28.262
7.2461,28.269
7.25,28.27
7.2539,28.314
7.2578,28.349
7.2617,28.365
7.2656,28.388
7.2695,28.422
7.2734,28.401
7.2773,28.436
7.2813,28.514
7.2852,28.491
7.2891,28.501
7.293,28.571
7.2969,28.571
7.3008,28.574
7.3047,28.571
7.3086,28.593
7.3125,28.594
7.3164,28.594
7.3203,28.547
7.3242,28.407
7.3281,28.402
7.332,28.43
7.3359,28.442
7.3398,28.35
7.3438,28.227
7.3477,28.211
7.3516,28.242
7.3555,28.24
7.3594,28.178
7.3633,28.134
7.3672,28.079
7.3711,28.014
7.375,27.989
7.3789,27.991
7.3828,27.931
7.3867,27.999
7.3906,28.056
7.3945,28.066
7.3984,28.03
7.4023,28.034
7.4063,28.018
7.4102,27.968
7.4141,27.987
7.418,27.991
7.4219,27.98
7.4258,28.007
7.4297,28.005
7.4336,28.032
7.4375,28.048
7.4414,28.016
7.4453,28.009
7.4492,28
7.4531,27.987
7.457,28.026
7.4609,27.981
7.4648,27.971
7.4688,28.008
7.4727,28.017
7.4766,28.009
7.4805,28.009
7.4844,28.02
7.4883,27.983
7.4922,27.966
7.4961,28.011
7.5,28.04
7.5039,28.046
7.5078,28.032
7.5117,28.057
7.5156,28.084
7.5195,28.098
7.5234,28.088
7.5273,28.061
7.5313,28.041
7.5352,28.052
7.5391,28.046
7.543,28.01
7.5469,27.991
7.5508,28.007
7.5547,28.024
7.5586,27.983
7.5625,27.983
7.5664,28.003
7.5703,28.01
7.5742,27.975
7.5781,27.988
7.582,27.961
7.5859,27.946
7.5898,27.962
7.5938,27.982
7.5977,27.99
7.6016,27.959
7.6055,27.976
7.6094,27.972
7.6133,27.982
7.6172,27.974
7.6211,28.014
7.625,28
7.6289,27.972
7.6328,27.99
7.6367,27.971
7.6406,27.968
7.6445,27.925
7.6484,27.846
7.6523,27.819
7.6563,27.796
7.6602,27.891
7.6641,27.914
7.668,27.9
7.6719,27.87
7.6758,27.88
7.6797,28.028
7.6836,28.044
7.6875,28.109
7.6914,28.109
7.6953,28.066
7.6992,27.993
7.7031,27.951
7.707,27.989
7.7109,28.008
7.7148,27.987
7.7188,27.96
7.7227,27.951
7.7266,27.929
7.7305,27.951
7.7344,27.967
7.7383,27.998
7.7422,27.969
7.7461,28.017
7.75,28.042
7.7539,28.052
7.7578,28.027
7.7617,28.023
7.7656,28.035
7.7695,28.043
7.7734,28.047
7.7773,28.054
7.7813,28.077
7.7852,28.079
7.7891,28.105
7.793,28.031
7.7969,28.063
7.8008,28.076
7.8047,28.106
7.8086,28.081
7.8125,28.023
7.8164,28.018
7.8203,28.071
7.8242,28.051
7.8281,28.042
7.832,27.991
7.8359,27.956
7.8398,27.994
7.8438,28.001
7.8477,27.989
7.8516,28.002
7.8555,28.013
7.8594,27.986
7.8633,28.002
7.8672,27.999
7.8711,27.965
7.875,27.961
7.8789,27.952
7.8828,27.997
7.8867,27.932
7.8906,27.87
7.8945,27.945
7.8984,28.011
7.9023,28.062
7.9063,28.022
7.9102,28.004
7.9141,28.02
7.918,28.028
7.9219,28.028
7.9258,27.964
7.9297,27.983
7.9336,28.04
7.9375,28.184
7.9414,28.473
7.9453,28.928
7.9492,29.364
7.9531,29.483
7.957,29.39
7.9609,29.019
7.9648,28.54
7.9688,28.092
7.9727,27.698
7.9766,27.619
7.9805,27.614
7.9844,27.585
7.9883,27.629
7.9922,27.712
7.9961,27.838
8,28.03
8.0039,28.11
8.0078,28.068
8.0117,28.106
8.0156,28.162
8.0195,28.194
8.0234,28.194
8.0273,28.175
8.0313,28.175
8.0352,28.161
8.0391,28.134
8.043,28.119
8.0469,28.125
8.0508,28.212
8.0547,28.258
8.0586,28.231
8.0625,28.19
8.0664,28.213
8.0703,28.207
8.0742,28.263
8.0781,28.267
8.082,28.302
8.0859,28.288
8.0898,28.318
8.0938,28.314
8.0977,28.31
8.1016,28.317
8.1055,28.302
8.1094,28.293
8.1133,28.288
8.1172,28.331
8.1211,28.317
8.125,28.318
8.1289,28.297
8.1328,28.356
8.1367,28.419
8.1406,28.384
8.1445,28.442
8.1484,28.49
8.1523,28.51
8.1563,28.551
8.1602,28.542
8.1641,28.569
8.168,28.567
8.1719,28.542
8.1758,28.623
8.1797,28.674
8.1836,28.7
8.1875,28.719
8.1914,28.718
8.1953,28.704
8.1992,28.718
8.2031,28.737
8.207,28.747
8.2109,28.684
8.2148,28.682
8.2188,28.665
8.2227,28.602
8.2266,28.63
8.2305,28.709
8.2344,28.72
8.2383,28.64
8.2422,28.577
8.2461,28.478
8.25,28.446
8.2539,28.392
8.2578,28.34
8.2617,28.319
8.2656,28.365
8.2695,28.34
8.2734,28.328
8.2773,28.272
8.2813,28.215
8.2852,28.206
8.2891,28.205
8.293,28.168
8.2969,28.134
8.3008,28.113
8.3047,28.124
8.3086,28.135
8.3125,28.141
8.3164,28.124
8.3203,28.069
8.3242,28.129
8.3281,28.147
8.332,28.149
8.3359,28.179
8.3398,28.118
8.3438,28.056
8.3477,28.105
8.3516,28.109
8.3555,28.05
8.3594,28.11
8.3633,28.191
8.3672,28.223
8.3711,28.215
8.375,28.175
8.3789,28.143
8.3828,28.135
8.3867,28.15
8.3906,28.166
8.3945,28.141
8.3984,28.161
8.4023,28.133
8.4063,28.138
8.4102,28.142
8.4141,28.135
8.418,28.131
8.4219,28.113
8.4258,28.122
8.4297,28.065
8.4336,28.079
8.4375,28.086
8.4414,28.091
8.4453,28.167
8.4492,28.206
8.4531,28.176
8.457,28.175
8.4609,28.202
8.4648,28.148
8.4688,28.125
8.4727,28.107
8.4766,28.104
8.4805,28.105
8.4844,28.125
8.4883,28.117
8.4922,28.11
8.4961,28.146
8.5,28.169
8.5039,28.157
8.5078,28.153
8.5117,28.158
8.5156,28.153
8.5195,28.116
8.5234,28.177
8.5273,28.197
8.5313,28.207
8.5352,28.223
8.5391,28.168
8.543,28.14
8.5469,28.142
8.5508,28.153
8.5547,28.133
8.5586,28.141
8.5625,28.141
8.5664,28.141
8.5703,28.116
8.5742,28.018
8.5781,28.003
8.582,28.007
8.5859,28.017
8.5898,28.024
8.5938,28.016
8.5977,28.02
8.6016,28.025
8.6055,28.039
8.6094,28.023
8.6133,27.986
8.6172,27.964
8.6211,27.884
8.625,27.909
8.6289,27.91
8.6328,27.922
8.6367,27.964
8.6406,27.958
8.6445,27.981
8.6484,27.992
8.6523,27.927
8.6563,27.969
8.6602,27.948
8.6641,27.924
8.668,27.944
8.6719,27.887
8.6758,27.869
8.6797,27.902
8.6836,27.897
8.6875,27.79
8.6914,27.891
8.6953,27.969
8.6992,27.93
8.7031,27.953
8.707,27.955
8.7109,27.941
8.7148,27.842
8.7188,27.889
8.7227,27.889
8.7266,27.801
8.7305,27.838
8.7344,27.905
8.7383,27.886
8.7422,27.829
8.7461,27.86
8.75,27.864
8.7539,27.838
8.7578,27.852
8.7617,27.82
8.7656,27.869
8.7695,27.935
8.7734,27.851
8.7773,27.769
8.7813,27.779
8.7852,27.865
8.7891,28.014
8.793,28.267
8.7969,28.605
8.8008,29.08
8.8047,29.387
8.8086,29.316
8.8125,29.03
8.8164,28.607
8.8203,28.111
8.8242,27.721
8.8281,27.536
8.832,27.512
8.8359,27.447
8.8398,27.451
8.8438,27.561
8.8477,27.705
8.8516,27.766
8.8555,27.858
8.8594,27.89
8.8633,27.919
8.8672,27.95
8.8711,27.953
8.875,27.925
8.8789,27.933
8.8828,27.975
8.8867,27.995
8.8906,27.967
8.8945,27.967
8.8984,27.969
8.9023,27.944
8.9063,27.956
8.9102,27.997
8.9141,28.037
8.918,28.026
8.9219,28.005
8.9258,28.019
8.9297,27.994
8.9336,27.987
8.9375,28.078
8.9414,28.136
8.9453,28.118
8.9492,28.078
8.9531,28.134
8.957,28.169
8.9609,28.185
8.9648,28.213
8.9688,28.222
8.9727,28.216
8.9766,28.216
8.9805,28.2
8.9844,28.238
8.9883,28.299
8.9922,28.408
8.9961,28.423
9,28.419
9.0039,28.444
9.0078,28.427
9.0117,28.433
9.0156,28.492
9.0195,28.558
9.0234,28.575
9.0273,28.587
9.0313,28.632
9.0352,28.65
9.0391,28.681
9.043,28.668
9.0469,28.68
9.0508,28.681
9.0547,28.732
9.0586,28.736
9.0625,28.746
9.0664,28.745
9.0703,28.757
9.0742,28.747
9.0781,28.744
9.082,28.719
9.0859,28.605
9.0898,28.522
9.0938,28.492
9.0977,28.484
9.1016,28.452
9.1055,28.396
9.1094,28.332
9.1133,28.277
9.1172,28.243
9.1211,28.233
9.125,28.201
9.1289,28.227
9.1328,28.16
9.1367,28.137
9.1406,28.138
9.1445,28.096
9.1484,28.1
9.1523,28.021
9.1563,27.969
9.1602,27.924
9.1641,27.855
9.168,27.929
9.1719,27.974
9.1758,28.019
9.1797,28.06
9.1836,28.039
9.1875,27.949
9.1914,27.936
9.1953,27.915
9.1992,27.942
9.2031,27.88
9.207,27.807
9.2109,27.816
9.2148,27.827
9.2188,27.865
9.2227,27.84
9.2266,27.842
9.2305,27.864
9.2344,27.823
9.2383,27.882
9.2422,27.892
9.2461,27.878
9.25,27.9
9.2539,27.895
9.2578,27.86
9.2617,27.82
9.2656,27.799
9.2695,27.823
9.2734,27.793
9.2773,27.883
9.2813,27.906
9.2852,27.943
9.2891,27.979
9.293,27.886
9.2969,27.842
9.3008,27.82
9.3047,27.831
9.3086,27.847
9.3125,27.855
9.3164,27.876
9.3203,27.842
9.3242,27.807
9.3281,27.759
9.332,27.811
9.3359,27.857
9.3398,27.894
9.3438,27.831
9.3477,27.867
9.3516,27.873
9.3555,27.874
9.3594,27.865
9.3633,27.829
9.3672,27.769
9.3711,27.766
9.375,27.799
9.3789,27.835
9.3828,27.835
9.3867,27.833
9.3906,27.831
9.3945,27.774
9.3984,27.783
9.4023,27.807
9.4063,27.754
9.4102,27.787
9.4141,27.863
9.418,27.859
9.4219,27.784
9.4258,27.759
9.4297,27.793
9.4336,27.861
9.4375,27.865
9.4414,27.872
9.4453,27.855
9.4492,27.814
9.4531,27.771
9.457,27.848
9.4609,27.896
9.4648,27.922
9.4688,27.911
9.4727,27.872
9.4766,27.883
9.4805,27.905
9.4844,27.94
9.4883,27.915
9.4922,27.907
9.4961,27.992
9.5,27.978
9.5039,28.001
9.5078,28.018
9.5117,28.042
9.5156,28.033
9.5195,28.05
9.5234,28.024
9.5273,28.055
9.5313,28.109
9.5352,28.086
9.5391,28.034
9.543,28.034
9.5469,28.062
9.5508,28.031
9.5547,27.994
9.5586,27.979
9.5625,27.993
9.5664,27.997
9.5703,27.996
9.5742,27.992
9.5781,27.935
9.582,27.929
9.5859,27.952
9.5898,27.966
9.5938,27.951
9.5977,27.959
9.6016,27.979
9.6055,27.974
9.6094,27.975
9.6133,28.011
9.6172,28
9.6211,27.99
9.625,27.989
9.6289,27.976
9.6328,27.994
9.6367,28.02
9.6406,28.029
9.6445,28.005
9.6484,27.976
9.6523,27.98
9.6563,28.024
9.6602,27.975
9.6641,27.984
9.668,28.006
9.6719,28.056
9.6758,28.169
9.6797,28.378
9.6836,28.754
9.6875,29.18
9.6914,29.48
9.6953,29.506
9.6992,29.214
9.7031,28.69
9.707,28.207
9.7109,27.794
9.7148,27.628
9.7188,27.521
9.7227,27.549
9.7266,27.661
9.7305,27.696
9.7344,27.767
9.7383,27.859
9.7422,27.999
9.7461,28.006
9.75,27.998
9.7539,28.032
9.7578,28.114
9.7617,28.199
9.7656,28.204
9.7695,28.18
9.7734,28.168
9.7773,28.165
9.7813,28.175
9.7852,28.198
9.7891,28.133
9.793,28.098
9.7969,28.119
9.8008,28.112
9.8047,28.117
9.8086,28.129
9.8125,28.178
9.8164,28.167
9.8203,28.142
9.8242,28.125
9.8281,28.08
9.832,28.13
9.8359,28.17
9.8398,28.149
9.8438,28.113
9.8477,28.076
9.8516,28.121
9.8555,28.165
9.8594,28.154
9.8633,28.162
9.8672,28.176
9.8711,28.171
9.875,28.188
9.8789,28.159
9.8828,28.159
9.8867,28.181
9.8906,28.218
9.8945,28.275
9.8984,28.312
9.9023,28.33
9.9063,28.276
9.9102,28.275
9.9141,28.367
9.918,28.461
9.9219,28.493
9.9258,28.517
9.9297,28.511
9.9336,28.556
9.9375,28.568
9.9414,28.599
